id,customer,ordered_at,store_id,subtotal,tax_paid,order_total
e12e3604-0457-462a-b5a0-b5f5d8b118e6,ec5336c1-c2be-4b19-bf92-e56b5cf4058c,2017-04-22T13:45:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2300,138,2438
db1f469f-f494-4111-a46e-dab2e3fbc715,4d527a26-b379-4f9c-89fa-22b86436e52a,2017-04-22T12:33:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1100,65,1165
b26a2a2c-2dbd-4920-ac36-842a543e3f35,1b3b33c7-3982-45e0-a2fa-9e33ee3b8948,2017-04-22T11:12:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,8600,516,9116
7939442d-7ea6-4145-9058-539e8f99a3e9,d6ee9efb-4314-4e20-9212-34d68f70fffb,2017-04-22T12:08:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2400,144,2544
d30395b7-c7df-4b60-a84b-7b2ba1520560,c25a2130-6ace-4d90-abd6-fc6f20e33ee6,2017-04-22T12:45:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
c6dcd6f9-f7d0-4b7c-aede-47f994327664,5b178c66-06b4-4f42-be97-403c2584fb92,2017-04-22T09:52:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
41159070-1272-4323-ba40-844418158aa1,141ef4eb-16c8-4cd2-bf56-c27041992abb,2017-04-22T13:39:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,6900,413,7313
1c093d22-7c5c-4901-8657-653e25a82486,a4360453-85d8-4d28-88f9-00a7c1f68533,2017-04-22T11:26:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1800,108,1908
9e5ea7f3-575a-483d-8765-e0a6cef9fb32,db0d9043-952a-495e-8608-815fdef24bb9,2017-04-22T09:12:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
0a3b614f-f32f-4a2e-893e-2c5265006f98,dcfbe751-f532-4901-9574-56e490212f8d,2017-04-22T13:58:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2000,120,2120
6d17c216-dd35-458a-b1e4-567f609640c7,e29e0465-7008-4a41-b3d7-5b6ac2267a59,2017-04-22T11:37:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,0,0,0
a12c82e4-0ce1-4e9c-a49e-6abe5497431f,e7adb212-6ece-401e-bf96-c530dda97275,2017-04-22T09:05:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
e871bab1-20de-4a0d-97e1-fc34507afb2a,3819b0ac-2fa6-4ddf-8509-f127231ec688,2017-04-22T13:36:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
4e0849ef-68b0-47e8-a473-b9c1e0c91369,e03c927a-eed1-43a9-93ca-efe3bb7b1beb,2017-04-22T09:36:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
e9aadab3-3cfa-4cc0-9ed9-3bf7d2f7c6e7,4f1489f6-ea53-47ef-a025-647a8c4b92e1,2017-04-22T10:08:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1600,96,1696
6d9eec00-0232-401f-b2dd-ddbe6285a9fe,95111ece-09ec-4c62-b1b0-b9709b7bd6f2,2017-04-22T12:14:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1600,96,1696
5ee439ec-08aa-4f81-be00-caefe51b3077,48d091a9-6308-45ea-bcfb-511d93aa1eba,2017-04-22T13:19:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
7a4187f3-6a11-4f04-b433-67133033cc9b,2efdd465-cac9-4be4-82f5-88bb843258e6,2017-04-22T12:07:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2200,131,2331
81f79eec-58d2-4a43-ad2c-51aa89d5aa9b,c7492924-533e-437d-8fe0-48447e36504c,2017-04-22T10:28:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,5300,318,5618
9f2a9652-f859-4ae1-891a-52c454e0db22,09df98b7-c07e-4963-a5ee-3b35e517f7a5,2017-04-22T10:19:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3200,192,3392
9225b6ef-f0e4-47d5-a64a-4a6746d7c547,3f376951-961b-4132-9ce1-c51756d6fd9e,2017-04-22T10:26:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,6800,408,7208
1f4c2f82-6066-4519-afaf-648737ddd1fd,7a7f8f00-e35e-454a-9f16-1aea5f01b552,2017-04-22T09:14:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1900,113,2013
b64f4018-89b2-4495-9e5b-9b7e4a2358fe,f7dcd14a-5699-4f1d-920f-7b9550acaa22,2017-04-22T11:24:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2100,126,2226
0bcd7ccd-df40-413e-ad15-cd9a82bb8b03,92561e30-a843-4f3b-a912-d0fcdd6f9f81,2017-04-22T13:22:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,7200,432,7632
a3ab7d84-53a3-4b4d-84a2-799ab0ef0108,8b1f53d7-2aef-4ea2-9604-740119774dbd,2017-04-22T13:26:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2800,168,2968
3e8ece89-5c89-429a-b5c5-8d05abb7c201,2d330a03-3e63-4735-b0b0-ae53c31462a1,2017-04-22T13:23:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1600,96,1696
3bfd33fd-f4ff-45d3-80bb-a30177257d4b,414f57dd-7de8-47d8-8eb7-05d2ae20f158,2017-04-22T13:37:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,0,0,0
5958a350-85ca-43e8-80b6-c8bd0f8aaa3b,1d4d4552-ab8f-4f1f-9e2a-4681680ca4c8,2017-04-22T11:13:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2000,120,2120
76773c46-4b41-4e85-8dab-fab5f30cb68e,f9f0a4a2-4adf-4406-985f-acd711b6a7d4,2017-04-22T08:35:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,6000,359,6359
3483d463-91eb-426d-8863-7fd417d010b4,88dd5011-cbb9-468b-8d29-ab91181757e6,2017-04-22T11:40:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,5400,324,5724
2970a6ff-da4b-4a33-9a16-598f797f48e3,c4b9800b-6cad-47f0-8c08-c1e779b570fc,2017-04-22T10:28:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1200,72,1272
2a4993f7-0100-489e-b238-354b100a0c62,d9cdad32-56d9-4f8a-9e42-4ee5955e980a,2017-04-22T12:24:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,0,0,0
57aeec0f-12b7-42e6-89be-22aa0ef8faac,b14c16fe-ed0c-4f34-8918-4f595c0ca5d2,2017-04-22T08:54:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
fb3fa71a-33c6-4cea-82ba-889b99d84bce,0e2af127-dc45-4497-9532-9ba25e2a5f36,2017-04-22T08:39:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
f285965e-c5ad-4edb-916b-ab9cc85392ea,cbf026bf-7135-4c40-8c53-5a87dd267915,2017-04-22T09:07:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3400,204,3604
c6aeb618-e729-4c33-ad36-685297ef0f72,52ea9dae-4f56-4626-be13-3ee04fc1ff9e,2017-04-22T11:01:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,0,0,0
e2a784e7-f3a7-4de5-856c-9b9aaace6f7a,1882e915-ece4-4ce5-9a8b-4a30e3b7131d,2017-04-22T10:54:00,08d44615-06d3-4086-a5d7-21395a1d975e,1200,48,1248
47799aa5-1f7e-4289-bf84-b1725ac95760,6cb4ab87-cafe-4045-a147-870d17e24466,2017-04-22T13:18:00,08d44615-06d3-4086-a5d7-21395a1d975e,5000,200,5200
6fb479d7-c3a9-4fed-a61d-9047b1fdf06a,28b2a517-d6df-4e2f-a443-38a0426b7983,2017-04-22T11:49:00,08d44615-06d3-4086-a5d7-21395a1d975e,2100,84,2184
a49ed97f-c1b3-481f-aef1-4d3533c192c9,91de2610-18cb-4915-8260-90a5e0a773c2,2017-04-22T11:03:00,08d44615-06d3-4086-a5d7-21395a1d975e,2400,96,2496
e833a54c-c0f3-4097-be45-6605e5de17dc,4f085ed1-f5b0-4eae-8a20-1a8b5be0c9fb,2017-04-22T12:10:00,08d44615-06d3-4086-a5d7-21395a1d975e,500,20,520
622564ac-0cbe-4dac-b0a7-eb3d2d9b3ade,8bd2f4b7-5c23-4afa-a191-3452894757ef,2017-04-22T09:48:00,08d44615-06d3-4086-a5d7-21395a1d975e,1400,56,1456
7d853eac-7389-4471-a512-a6331e5fea2b,f6400263-f07c-4ed2-af12-a12995743541,2017-04-22T08:27:00,08d44615-06d3-4086-a5d7-21395a1d975e,400,16,416
d3d08799-72d6-480d-ba16-ada781a42e7c,d6911fc1-890a-43bb-ab02-fdd29e12c4ba,2017-04-22T11:41:00,08d44615-06d3-4086-a5d7-21395a1d975e,1700,68,1768
f346b14f-2381-43e1-939c-054b06b372c7,e9ebc52e-23cc-45a0-b743-ba77decbbf4a,2017-04-22T13:07:00,08d44615-06d3-4086-a5d7-21395a1d975e,1800,72,1872
aa1e035c-bba6-458e-9f16-9bc2358e70f3,6b5a75af-b498-4bfa-aca8-3861146d3344,2017-04-22T12:25:00,08d44615-06d3-4086-a5d7-21395a1d975e,1200,48,1248
8a726274-2127-4528-b0e6-ebf51ab1dc14,e0747b11-f9e3-4449-825f-5f321d22fc97,2017-04-22T11:36:00,08d44615-06d3-4086-a5d7-21395a1d975e,2400,96,2496
8ebacef5-3784-49f9-9609-49ac8d597437,ce5df3d3-bda4-41e4-8acb-c4ff7d3dad9e,2017-04-22T13:18:00,08d44615-06d3-4086-a5d7-21395a1d975e,2300,92,2392
34298fb4-e767-4b8a-9763-5efa6ee69cdc,a1ad50db-2dc5-4523-b2e6-17dba1c8f7c7,2017-04-22T10:19:00,08d44615-06d3-4086-a5d7-21395a1d975e,7300,292,7592
91f7a43e-cdb4-427f-80ca-19c1f8a6f829,03327932-b043-4e37-8036-3c7720b82ae2,2017-04-22T13:29:00,08d44615-06d3-4086-a5d7-21395a1d975e,1000,40,1040
0ce4c832-71d9-468f-8aeb-9ddb5adba2a6,46ff234f-8e57-4cd6-82a2-aa5047ee7739,2017-04-22T13:18:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
8203db15-97aa-409c-8ed7-b4fefb36df78,12251a7d-490a-4e81-ae2d-8a26db63bc36,2017-04-22T09:38:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
29fb3a05-5966-4c54-92c1-7387b013dd6a,e8deac3f-fd74-4e1d-9400-7ee975576e46,2017-04-22T13:37:00,08d44615-06d3-4086-a5d7-21395a1d975e,3600,144,3744
a0db17ca-e062-41a5-a81d-f0ab0943ef63,1b09d944-b325-40db-b3ff-6c543056cce3,2017-04-22T08:49:00,08d44615-06d3-4086-a5d7-21395a1d975e,400,16,416
ac69f28e-a156-4b80-b178-7210e28fa427,4a0dce39-0a92-42af-9a39-d33d0fa2051e,2017-04-22T13:18:00,08d44615-06d3-4086-a5d7-21395a1d975e,7000,280,7280
ace9fc14-1ffa-40f2-81f8-1a6ba4915e2f,4446257c-f171-493e-b83f-9513e6df9414,2017-04-22T10:13:00,08d44615-06d3-4086-a5d7-21395a1d975e,3800,152,3952
dd117f12-c138-4c26-ab93-d10cf999eea0,f799d592-6a3e-4857-b469-70f91fec1d07,2017-04-22T11:48:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
def2ddd7-59de-4e98-a812-e4970572a7c6,44a043bd-b9ca-4ee2-b02b-0677c9416ebe,2017-04-22T13:35:00,08d44615-06d3-4086-a5d7-21395a1d975e,1100,44,1144
46b5e446-edd9-464e-8690-4165b14b2ec3,c64c511d-05c0-4fd5-9497-1e1ac865967d,2017-04-22T09:11:00,08d44615-06d3-4086-a5d7-21395a1d975e,5100,204,5304
fe96bc38-87fe-4278-8597-39e79c97735f,dae2c0e0-ec4e-4cff-a3f3-b5527f53bab1,2017-04-22T13:29:00,08d44615-06d3-4086-a5d7-21395a1d975e,9600,384,9984
b9ae9be8-dd33-4751-9e01-3a7249b72992,f77b5623-5a08-4ee8-97a0-e99683cbb56f,2017-04-22T10:52:00,08d44615-06d3-4086-a5d7-21395a1d975e,5200,208,5408
92200ecb-bf4b-439c-ae15-da65371c0acf,a0be001a-31d3-42fd-baa7-a16437d68a46,2017-04-22T11:12:00,08d44615-06d3-4086-a5d7-21395a1d975e,9100,364,9464
89174f03-8810-496f-84d7-68c1077378d3,56533295-b17d-4cbf-8386-86f50bb195b2,2017-04-22T13:42:00,08d44615-06d3-4086-a5d7-21395a1d975e,2200,88,2288
b9dc3528-d3b9-437d-bcfc-56e56348748c,9ccdb083-16f7-4049-94bf-bf83d1b0988d,2017-04-22T13:25:00,08d44615-06d3-4086-a5d7-21395a1d975e,3300,132,3432
eaaa4ce3-ccf9-47e6-8ef2-48a02343c15a,3c7b6e22-74a5-4202-9d44-b091ce65d5f3,2017-04-22T09:25:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
8aca3959-c420-4321-a6a0-ebacc233d64c,7e5bd559-4d7b-4a1c-bf94-8a9ffe57a284,2017-04-22T09:18:00,08d44615-06d3-4086-a5d7-21395a1d975e,3500,140,3640
6a2275d1-5639-474a-b567-bcc73d88fc23,c07b91c8-0185-4c35-9d23-bbb01c08bdd7,2017-04-22T12:58:00,08d44615-06d3-4086-a5d7-21395a1d975e,1600,64,1664
38206bb7-c52a-4f0a-9141-9e1f4ec5da20,58f1f390-bbbd-4dc0-8ba3-e22150dd49a5,2017-04-23T12:41:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,7400,443,7843
31ec3cd2-b279-478c-855a-3ee487c7776c,76d5dbd2-cdf5-44f9-8cd3-7f23192b5af8,2017-04-23T12:54:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2300,138,2438
113388b7-8e78-43a4-95c0-b91c559e72d9,312da57f-7410-41f0-b429-91b48047edc3,2017-04-23T13:17:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,5200,312,5512
28b208d6-cb94-4e54-894c-7948e275d5ba,e3afd136-901c-4557-ad38-9721b1da3d6d,2017-04-23T09:28:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
23459074-4b73-489b-b6c5-b3d8049a59d8,f05d21a9-3647-4675-8ff9-6c54ad5a1ade,2017-04-23T13:39:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
c604d051-1c1a-4e02-b1f9-664582d53090,3e061362-3089-4225-b440-a1e21ca9c640,2017-04-23T10:09:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,7200,432,7632
2aed813a-08ee-4c2d-8ef7-0390bf183ac4,0a5516f7-0a39-4fce-8e3c-97fd82d48389,2017-04-23T13:53:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3500,210,3710
f6dc559e-296d-4d56-90dd-64e20645b965,f742fcc7-ebe1-4d30-a740-a60da005dbf0,2017-04-23T13:10:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3400,204,3604
10478aa5-585c-4627-b14a-c6abad922328,d31f8df7-9a83-4960-aad8-90369ca41ea8,2017-04-23T12:19:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1600,96,1696
79966e48-39c9-4272-a112-a1b2c9331892,3062db39-de89-445f-b2d6-286f18889e03,2017-04-23T13:20:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,6800,408,7208
41bfa087-3e40-4cc5-9fa7-fd5b02d15006,c0989acc-466e-4107-9990-879c0a599f7f,2017-04-23T09:56:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3700,221,3921
88a1b198-f581-4e46-a965-2a6f63c3aa02,94be223f-41c2-49be-a0dc-e08757a83cd0,2017-04-23T12:47:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2300,138,2438
c2e94ad4-8101-4655-b164-9ae2144c406f,bf7bd9b1-49cf-4e24-966b-319af3803b4a,2017-04-23T13:06:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1500,89,1589
97c38d55-10ef-4708-903c-8dea8cdd213d,141ef4eb-16c8-4cd2-bf56-c27041992abb,2017-04-23T10:02:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,7300,438,7738
d6eef892-543f-49e8-bd9c-460c2c5420c8,6b39534a-e25f-4f89-bc8a-3aa39ce08673,2017-04-23T10:36:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1700,102,1802
35ba9970-ea8c-47b4-bfeb-b3a69c36f526,a4360453-85d8-4d28-88f9-00a7c1f68533,2017-04-23T10:44:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1700,102,1802
3b64dbcf-4bca-47c2-8722-045647a4b07a,16949c9a-bdf5-492f-b15a-eeaf4776c3c4,2017-04-23T10:55:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2300,138,2438
2b8094b2-4187-46d3-866a-de4c9c49b476,053a890c-690a-4e3c-8e32-e5fc28b63d61,2017-04-23T12:59:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1900,113,2013
a6413cc4-6bd2-4d62-9957-40c445bd0033,9c2f2db9-7b96-48d0-974e-922429dcd0dc,2017-04-23T11:47:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3500,210,3710
8f683e05-a4bf-43c3-a07b-b1e4c2a4e4b4,4defefbf-2071-44dd-8401-5754db266188,2017-04-23T13:56:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
73c50e7a-cc9f-4ef9-8770-7ccf4a092393,9535884c-5b37-4ec8-9c98-6b0ca87457e2,2017-04-23T08:44:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1600,96,1696
fd7ba75d-5a50-48c5-8164-a5a82cc46ed9,4468b599-cf8d-46cd-808f-ae2be69ed6ca,2017-04-23T09:32:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3600,216,3816
cae62cd0-f6f0-4d23-8f7b-d4b3533f625e,7a7f8f00-e35e-454a-9f16-1aea5f01b552,2017-04-23T10:10:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1600,96,1696
3f209914-714f-4b06-a84a-c0c1a45cf89c,f7dcd14a-5699-4f1d-920f-7b9550acaa22,2017-04-23T11:22:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3400,204,3604
d44c7414-d43d-48bd-94ab-14dc3f07dcb4,8b1f53d7-2aef-4ea2-9604-740119774dbd,2017-04-23T11:52:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2900,174,3074
ecf76687-7d47-4cfd-ba73-3c6ec2e9072b,ac266a07-073d-4850-89e5-374ca11dffc8,2017-04-23T12:41:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
033ae0a1-6180-4010-9ccf-da9dbfdae297,1d4d4552-ab8f-4f1f-9e2a-4681680ca4c8,2017-04-23T08:00:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1900,113,2013
197a5a16-68b6-4a26-b3f0-c42647411083,aca5c504-edc7-4212-ab5f-7ee3fc558983,2017-04-23T13:57:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
647d0cfb-0ff0-4496-b1e7-cf0c77c28497,f9f0a4a2-4adf-4406-985f-acd711b6a7d4,2017-04-23T11:37:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,5200,312,5512
1c87b1b2-872e-4cf1-b1a6-3a6fa31a56ce,9b4f571d-f710-4434-ae97-75bb902d4748,2017-04-23T09:57:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,0,0,0
d26b27ea-dce9-4f2e-a08a-0e8adede0522,22205c3f-7a0b-4087-bd98-7d416f6fb5a4,2017-04-23T13:47:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1500,89,1589
c6215000-d87f-43fd-86c4-35b79a10581d,47f32011-dcae-4cb8-9650-23a7062ae292,2017-04-23T09:23:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3600,216,3816
ce8ea1d0-67b0-401d-b478-908333c36ce2,04302872-4e9a-4168-a277-4e18ca8871d3,2017-04-23T12:39:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,7200,432,7632
eff2a077-3c2c-49cd-9788-559dfc00f4e9,d6e3f253-6437-4135-91e8-7a3e1550148e,2017-04-23T13:16:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1700,102,1802
1dfb5f82-683b-4171-a2ae-d15f0e5ffbb9,cbf026bf-7135-4c40-8c53-5a87dd267915,2017-04-23T09:54:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3500,210,3710
62dcc80a-7a5b-44b1-ac65-77a2c3c62ccc,3fbcec81-0217-490a-ab96-4e1f7f9e6386,2017-04-23T12:09:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,4000,240,4240
38b60f18-86f0-4710-88bc-37f27b401e7d,2717bf02-545d-4037-8a5a-b414197dc26e,2017-04-23T12:27:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1000,60,1060
17afe536-3b33-4c5e-b616-132d40027820,8bca62ce-6bc7-475f-8318-d8db9c440a22,2017-04-23T11:52:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1700,102,1802
0d7ac1f4-6e04-44ae-9461-50fb38ddb3ff,6b85a4c3-3c85-4060-aee5-2ad8e0eda69f,2017-04-23T12:37:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3200,192,3392
fe373016-aa6f-4880-830b-25990d3b3675,d96ca8c6-c7d7-47d5-a859-ac08ae4c4a98,2017-04-23T10:29:00,08d44615-06d3-4086-a5d7-21395a1d975e,1800,72,1872
41def7eb-1401-4535-966d-907111979729,d5dc8e2a-2c56-4dff-9fa6-448359ce9d11,2017-04-23T12:46:00,08d44615-06d3-4086-a5d7-21395a1d975e,1700,68,1768
5f431ce4-e079-4307-b929-2c4ada4c7131,ddd83dbe-6d9a-4f9a-9f99-b60e87fbac95,2017-04-23T09:07:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
24a3c8ac-8857-4844-92bc-214728c6120b,4947dc6b-b9e8-41c6-afb8-9d0e554b8b0e,2017-04-23T08:09:00,08d44615-06d3-4086-a5d7-21395a1d975e,400,16,416
5619ea61-7043-4f91-912a-392d19945b29,4f1e93f5-5992-4693-81bd-995c94541632,2017-04-23T12:28:00,08d44615-06d3-4086-a5d7-21395a1d975e,0,0,0
dd9b1491-0d14-415a-b2b3-feddf5886bd2,2836bd7b-615d-4601-9ad1-5c60f41a89e8,2017-04-23T11:23:00,08d44615-06d3-4086-a5d7-21395a1d975e,4800,192,4992
ae122523-8007-4bb6-b0e3-c42fe3eba1c2,8bd2f4b7-5c23-4afa-a191-3452894757ef,2017-04-23T12:23:00,08d44615-06d3-4086-a5d7-21395a1d975e,1900,76,1976
e004ea92-7653-46b9-9a00-18e1d58df5e0,432d2a0e-538d-4771-8f7e-b7984be4489a,2017-04-23T13:15:00,08d44615-06d3-4086-a5d7-21395a1d975e,1600,64,1664
c3c8d685-e2ec-4111-aea4-79611089d9b5,cfc4ab69-b536-47c4-a3cb-9b4aa741d417,2017-04-23T08:50:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
d0f478a8-faa1-44f1-8b70-50aa7d35ef61,e0747b11-f9e3-4449-825f-5f321d22fc97,2017-04-23T11:50:00,08d44615-06d3-4086-a5d7-21395a1d975e,3800,152,3952
01347c5e-849b-4d6a-ba1e-7a60ff0b778b,4a857dcc-6944-45b1-a80b-3cfcaca288d7,2017-04-23T12:22:00,08d44615-06d3-4086-a5d7-21395a1d975e,1600,64,1664
d4ef3288-8aca-4e0a-8ef0-df11248c3a4a,ce5df3d3-bda4-41e4-8acb-c4ff7d3dad9e,2017-04-23T12:32:00,08d44615-06d3-4086-a5d7-21395a1d975e,2200,88,2288
4a831c5a-4735-416e-9adb-62a3d13ce74b,96ca95bc-d524-43ea-889c-a483e672da21,2017-04-23T13:50:00,08d44615-06d3-4086-a5d7-21395a1d975e,900,36,936
85412b80-0977-48bf-8a86-19c0165f4fa1,a1ad50db-2dc5-4523-b2e6-17dba1c8f7c7,2017-04-23T11:10:00,08d44615-06d3-4086-a5d7-21395a1d975e,6900,276,7176
64af3572-5273-460a-8f7c-95982a7b7a28,ce814e1e-d843-4a7c-9e00-c755a09284a1,2017-04-23T09:08:00,08d44615-06d3-4086-a5d7-21395a1d975e,600,24,624
2f856569-513b-4bc5-bd33-305f94df7f1b,3590ed58-b7ae-4306-a668-971ca33bbaa5,2017-04-23T13:47:00,08d44615-06d3-4086-a5d7-21395a1d975e,2400,96,2496
5ea23619-7f7e-4991-9d09-9c171a942a28,08449e14-a480-4cb4-80a1-3f57874471c3,2017-04-23T13:47:00,08d44615-06d3-4086-a5d7-21395a1d975e,7100,284,7384
79e2e4e4-f86b-4d0d-89b1-1185583928d0,12ae9624-ff1e-4572-b167-68bdb20b614c,2017-04-23T11:47:00,08d44615-06d3-4086-a5d7-21395a1d975e,5200,208,5408
b1763fa7-20d3-4651-850f-146ab928f123,c3858180-b6d2-4692-95ff-a69a7d603c98,2017-04-23T10:43:00,08d44615-06d3-4086-a5d7-21395a1d975e,1800,72,1872
fe0d4d01-d10d-4a69-b5e9-d347dcfda4db,6736a132-3b19-4db4-8328-934905ba8106,2017-04-23T13:37:00,08d44615-06d3-4086-a5d7-21395a1d975e,400,16,416
b90ae663-bd64-4ffb-8336-b204ea91af9d,7feca27d-4799-4785-b593-e5248254dcc5,2017-04-23T13:40:00,08d44615-06d3-4086-a5d7-21395a1d975e,1400,56,1456
9a2ca5da-ba86-4195-af85-824b04b4e264,aa5acce1-225b-43d0-925a-611e325ec70d,2017-04-23T11:50:00,08d44615-06d3-4086-a5d7-21395a1d975e,2500,100,2600
191462dd-1bbe-4b97-aab5-f09926a8e1b3,f77b5623-5a08-4ee8-97a0-e99683cbb56f,2017-04-23T13:40:00,08d44615-06d3-4086-a5d7-21395a1d975e,4800,192,4992
505eea0a-e2ed-412c-9500-14a68d1d2756,a0be001a-31d3-42fd-baa7-a16437d68a46,2017-04-23T11:50:00,08d44615-06d3-4086-a5d7-21395a1d975e,8700,348,9048
b7c94f78-3c6c-4586-9dbb-143c00999771,b6c0c75f-69af-404b-811d-d329f41aac59,2017-04-24T07:51:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
37bfc341-380b-400d-be3b-cc871edcaaab,dbafe507-fda2-48b3-ac00-a14c080210a2,2017-04-24T07:31:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
c17654a7-af13-4143-8c3e-367afb90e744,96c8937f-d99c-4515-acec-db24d07768f9,2017-04-24T12:01:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2500,150,2650
d36e3344-801e-48cb-b507-d0a3ac08d787,dd3b89f6-3929-46fc-91cb-d62cee594688,2017-04-24T08:35:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
f69f0411-2e8a-4c1b-bffe-7ca459d05be3,2974c094-0dc6-425f-b094-4b5976cf2690,2017-04-24T16:53:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1700,102,1802
